method,frame,mAP,recall,iou,accuracy
SeTM+S3,240,99.6694,97.9600,97.6427,99.9242
SeTM+S3,241,99.6678,98.1864,97.8661,99.9319
SeTM+S3,242,99.7536,98.2466,98.0088,99.9369
SeTM+S3,243,99.7779,98.0814,97.8677,99.9334
SeTM+S3,244,99.6789,98.3593,98.0486,99.9401
SeTM+S3,245,99.5905,98.2541,97.8588,99.9353
SeTM+S3,246,99.4583,98.4067,97.8820,99.9374
SeTM+S3,247,99.6460,98.4905,98.1471,99.9462
SeTM+S3,248,99.7553,98.7534,98.5148,99.9573
SeTM+S3,249,99.5991,98.2905,97.9031,99.9400
SeTM+S3,250,99.5402,98.6988,98.2508,99.9504
SeTM+S3,251,99.6960,98.4230,98.1285,99.9466
SeTM+S3,252,99.6722,98.4519,98.1341,99.9465
SeTM+S3,253,99.5298,98.3636,97.9086,99.9385
SeTM+S3,254,99.5359,98.6351,98.1836,99.9466
SeTM+S3,255,99.5327,98.5967,98.1424,99.9440
SeTM+S3,256,99.4457,98.9391,98.3964,99.9501
SeTM+S3,257,99.5426,98.4509,98.0075,99.9366
SeTM+S3,258,99.5214,98.7513,98.2845,99.9433
SeTM+S3,259,99.4297,98.4285,97.8760,99.9266
SeTM+S3,260,99.6419,98.4545,98.1073,99.9324
SeTM+S3,261,99.4364,98.7418,98.1922,99.9337
SeTM+S3,262,99.5344,98.4901,98.0384,99.9264
SeTM+S3,263,99.4767,98.8162,98.3052,99.9350
SeTM+S3,264,99.7075,98.4251,98.1417,99.9281
SeTM+S3,265,99.7176,98.4021,98.1287,99.9269
SeTM+S3,266,99.6740,98.3548,98.0394,99.9230
SeTM+S3,267,99.7482,98.4057,98.1618,99.9281
SeTM+S3,268,99.7140,98.4527,98.1755,99.9297
SeTM+S3,269,99.8904,98.0368,97.9315,99.9220
SeTM+S3,270,99.7299,98.5283,98.2660,99.9359
SeTM+S3,271,99.6928,98.4631,98.1653,99.9333
SeTM+S3,272,99.8036,98.5453,98.3545,99.9410
SeTM+S3,273,99.8758,98.4007,98.2804,99.9389
SeTM+S3,274,99.9460,98.6298,98.5772,99.9498
SeTM+S3,275,99.8449,98.4626,98.3123,99.9408
SeTM+S3,276,99.8654,98.6745,98.5434,99.9492
SeTM+S3,277,99.8607,98.6282,98.4927,99.9476
SeTM+S3,278,99.8350,98.9808,98.8191,99.9592
SeTM+S3,279,99.6293,98.9086,98.5460,99.9501
SeTM+S3,280,99.7816,98.9973,98.7832,99.9585
SeTM+S3,281,99.6883,98.6270,98.3237,99.9424
SeTM+S3,282,99.6275,98.7869,98.4234,99.9455
SeTM+S3,283,99.6582,98.6995,98.3665,99.9426
SeTM+S3,284,99.7292,98.8773,98.6125,99.9505
SeTM+S3,285,99.7416,98.6543,98.4028,99.9420
SeTM+S3,286,99.7585,98.7846,98.5490,99.9463
SeTM+S3,287,99.6857,99.0592,98.7508,99.9530
SeTM+S3,288,99.6796,99.0562,98.7419,99.9518
SeTM+S3,289,99.7543,98.8761,98.6359,99.9472
SeTM+S3,290,99.7500,98.4414,98.1992,99.9301
SeTM+S3,291,99.6413,98.9501,98.5989,99.9457
SeTM+S3,292,99.6802,98.9580,98.6449,99.9473
SeTM+S3,293,99.7692,99.2666,99.0391,99.9624
SeTM+S3,294,99.8706,98.9521,98.8254,99.9536
SeTM+S3,295,99.7123,99.1023,98.8198,99.9527
SeTM+S3,296,99.8172,98.9660,98.7869,99.9505
SeTM+S3,297,99.8632,98.8338,98.7002,99.9457
SeTM+S3,298,99.8663,99.0312,98.9001,99.9531
SeTM+S3,299,99.7600,99.2274,98.9911,99.9559
SeTM+S3,300,99.7365,98.9479,98.6900,99.9411
SeTM+S3,301,99.7756,98.9998,98.7799,99.9436
SeTM+S3,302,99.8704,98.8850,98.7582,99.9411
SeTM+S3,303,99.6511,99.2243,98.8808,99.9457
SeTM+S3,304,99.8628,98.9100,98.7758,99.9400
SeTM+S3,305,99.8759,99.0335,98.9119,99.9462
SeTM+S3,306,99.8143,98.9739,98.7920,99.9401
SeTM+S3,307,99.9019,98.9573,98.8612,99.9440
SeTM+S3,308,99.8848,98.7506,98.6383,99.9342
SeTM+S3,309,99.8073,98.7214,98.5336,99.9308
SeTM+S3,310,99.8629,98.7611,98.6274,99.9369
SeTM+S3,311,99.7530,99.0321,98.7899,99.9456
SeTM+S3,312,99.6736,98.9517,98.6320,99.9400
SeTM+S3,313,99.6576,99.0164,98.6807,99.9431
SeTM+S3,314,99.8562,98.7103,98.5701,99.9388
SeTM+S3,315,99.7626,98.7096,98.4782,99.9352
SeTM+S3,316,99.6627,98.9138,98.5838,99.9398
SeTM+S3,317,99.7349,98.8803,98.6210,99.9414
SeTM+S3,318,99.8126,98.6959,98.5133,99.9372
SeTM+S3,319,99.7091,98.8363,98.5522,99.9388
SeTM+S3,320,99.9097,98.7881,98.7000,99.9452
SeTM+S3,321,99.7584,98.9458,98.7093,99.9453
SeTM+S3,322,99.8518,98.9415,98.7965,99.9489
SeTM+S3,323,99.8937,98.7487,98.6450,99.9421
SeTM+S3,324,99.9013,98.5662,98.4704,99.9340
SeTM+S3,325,99.8851,98.8329,98.7206,99.9446
SeTM+S3,326,99.8461,98.8770,98.7266,99.9443
SeTM+S3,327,99.8485,98.8074,98.6595,99.9404
SeTM+S3,328,99.7439,99.1364,98.8846,99.9498
SeTM+S3,329,99.7176,99.1353,98.8577,99.9481
SeTM+S3,330,99.7558,98.7124,98.4744,99.9304
SeTM+S3,331,99.8191,99.0065,98.8291,99.9470
SeTM+S3,332,99.6576,99.0921,98.7558,99.9443
SeTM+S3,333,99.7711,98.7784,98.5551,99.9362
SeTM+S3,334,99.8328,98.6391,98.4765,99.9332
SeTM+S3,335,99.8049,98.7289,98.5387,99.9363
SeTM+S3,336,99.8040,98.5090,98.3188,99.9269
SeTM+S3,337,99.7568,98.7032,98.4663,99.9334
SeTM+S3,338,99.7721,98.8110,98.5885,99.9392
SeTM+S3,339,99.7543,98.8303,98.5903,99.9395
SeTM+S3,340,99.6890,98.9988,98.6940,99.9442
SeTM+S3,341,99.7627,98.9394,98.7072,99.9450
SeTM+S3,342,99.7556,98.9215,98.6824,99.9440
SeTM+S3,343,99.6601,98.6304,98.2997,99.9281
SeTM+S3,344,99.8557,98.2208,98.0816,99.9197
SeTM+S3,345,99.9604,98.2912,98.2529,99.9285
SeTM+S3,346,99.8600,98.5706,98.4346,99.9376
SeTM+S3,347,99.8594,98.6337,98.4969,99.9420
SeTM+S3,348,99.7930,98.4397,98.2391,99.9337
SeTM+S3,349,99.5341,98.7017,98.2478,99.9361
SeTM+S3,350,99.4555,98.6256,98.0959,99.9323
SeTM+S3,351,99.5027,98.6059,98.1224,99.9352
SeTM+S3,352,99.5266,98.3816,97.9234,99.9297
SeTM+S3,353,99.7975,97.8331,97.6393,99.9207
SeTM+S3,354,99.3333,99.3983,98.7396,99.9579
SeTM+S3,355,99.0826,99.3203,98.4153,99.9479
SeTM+S3,356,98.7163,99.1894,97.9263,99.9321
SeTM+S3,357,99.7546,96.7620,96.5323,99.8880
SeTM+S3,358,99.0283,99.4846,98.5228,99.9527
SeTM+S3,359,99.2095,99.6308,98.8460,99.9635
SeTM+S3,360,99.7716,97.5301,97.3129,99.9162
SeTM+S3,361,99.4011,99.3314,98.7405,99.9608
SeTM+S3,362,98.4039,99.1651,97.5954,99.9251
SeTM+S3,363,98.5241,99.3750,97.9174,99.9359
SeTM+S3,364,98.6220,99.6615,98.2928,99.9482
SeTM+S3,365,99.7284,98.0295,97.7685,99.9333
SeTM+S3,366,99.0484,99.3603,98.4207,99.9531
SeTM+S3,367,99.8017,98.0423,97.8517,99.9376
SeTM+S3,368,99.6908,98.3380,98.0390,99.9440
SeTM+S3,369,99.8473,98.7860,98.6369,99.9621
SeTM+S3,370,99.6202,97.7530,97.3901,99.9288
SeTM+S3,371,99.2143,99.2678,98.4935,99.9592
SeTM+S3,372,99.1333,99.1601,98.3078,99.9544
SeTM+S3,373,99.3810,99.2624,98.6524,99.9638
SeTM+S3,374,99.8016,98.0088,97.8182,99.9416
SeTM+S3,375,98.4779,99.3823,97.8788,99.9430
SeTM+S3,376,99.6531,97.8007,97.4689,99.9320
SeTM+S3,377,99.9560,97.2600,97.2184,99.9248
SeTM+S3,378,99.8085,98.2653,98.0803,99.9484
SeTM+S3,379,99.8732,97.4498,97.3294,99.9281
SeTM+S3,380,99.0287,99.6038,98.6401,99.9634
SeTM+S3,381,98.3293,99.1117,97.4703,99.9317
SeTM+S3,382,98.5543,99.1133,97.6930,99.9385
SeTM+S3,383,99.1856,99.1307,98.3303,99.9560
SeTM+S3,384,99.4425,99.1577,98.6095,99.9640
SeTM+S3,385,99.0986,99.0929,98.2077,99.9544
SeTM+S3,386,99.3016,99.1285,98.4422,99.9609
SeTM+S3,387,99.2771,99.0384,98.3293,99.9585
SeTM+S3,388,99.2086,98.9997,98.2240,99.9557
SeTM+S3,389,99.1033,98.8731,97.9964,99.9497
SeTM+S3,390,99.2971,99.0957,98.4054,99.9599
SeTM+S3,391,99.3703,98.9360,98.3196,99.9575
SeTM+S3,392,99.2876,99.1013,98.4016,99.9591
SeTM+S3,393,99.9366,97.2643,97.2043,99.9278
SeTM+S3,394,99.5495,98.4868,98.0497,99.9485
SeTM+S3,395,99.5632,98.6797,98.2544,99.9531
SeTM+S3,396,99.9836,97.1524,97.1369,99.9222
SeTM+S3,397,99.6069,98.4203,98.0395,99.9457
SeTM+S3,398,99.6007,98.1416,97.7570,99.9371
SeTM+S3,399,99.6569,98.3885,98.0564,99.9450
SeTM+S3,400,99.7192,98.2932,98.0219,99.9440
SeTM+S3,401,99.7076,98.3876,98.1046,99.9466
SeTM+S3,402,99.7070,98.4705,98.1864,99.9491
SeTM+S3,403,99.6638,98.7252,98.3976,99.9553
SeTM+S3,404,99.8263,98.5500,98.3812,99.9549
SeTM+S3,405,99.5881,98.6660,98.2650,99.9518
SeTM+S3,406,99.6745,98.2018,97.8878,99.9417
SeTM+S3,407,99.3226,98.5249,97.8673,99.9408
SeTM+S3,408,99.5838,98.5248,98.1207,99.9476
SeTM+S3,409,99.1988,98.4866,97.7095,99.9353
SeTM+S3,410,99.5444,98.5307,98.0884,99.9452
SeTM+S3,411,99.1283,98.6907,97.8416,99.9365
SeTM+S3,412,99.3954,98.6036,98.0157,99.9398
SeTM+S3,413,99.3449,98.7168,98.0784,99.9402
SeTM+S3,414,99.7097,98.3057,98.0252,99.9369
SeTM+S3,415,99.3947,98.9334,98.3409,99.9459
SeTM+S3,416,99.3230,98.5016,97.8447,99.9294
SeTM+S3,417,99.4931,98.7248,98.2307,99.9417
SeTM+S3,418,99.3214,98.6737,98.0129,99.9343
SeTM+S3,419,99.2957,98.2491,97.5691,99.9187
SeTM+S3,420,99.5681,98.7838,98.3624,99.9450
SeTM+S3,421,99.4313,98.9029,98.3466,99.9439
SeTM+S3,422,99.5694,98.9156,98.4942,99.9484
SeTM+S3,423,99.3333,99.1629,98.5073,99.9481
SeTM+S3,424,99.4010,98.6297,98.0469,99.9311
SeTM+S3,425,99.5338,99.0920,98.6342,99.9512
SeTM+S3,426,99.1765,99.1725,98.3626,99.9411
SeTM+S3,427,99.5708,98.5041,98.0876,99.9300
SeTM+S3,428,99.4104,98.7035,98.1291,99.9307
SeTM+S3,429,99.4735,98.3223,97.8133,99.9181
SeTM+S3,430,99.5264,98.6524,98.1915,99.9306
SeTM+S3,431,99.5472,98.3802,97.9419,99.9191
SeTM+S3,432,99.5259,99.0419,98.5768,99.9430
SeTM+S3,433,99.5984,98.4372,98.0481,99.9200
SeTM+S3,434,99.6200,98.7490,98.3785,99.9319
SeTM+S3,435,99.8421,98.6939,98.5402,99.9376
SeTM+S3,436,99.7532,98.5798,98.3399,99.9280
SeTM+S3,437,99.5693,98.7386,98.3186,99.9268
SeTM+S3,438,99.6227,98.6885,98.3210,99.9269
SeTM+S3,439,99.6528,98.1050,97.7709,99.9044
SeTM+S3,440,99.5512,98.5746,98.1384,99.9209
SeTM+S3,441,99.4891,98.5887,98.0921,99.9200
SeTM+S3,442,99.4820,98.5105,98.0078,99.9175
SeTM+S3,443,99.3897,98.4442,97.8527,99.9126
SeTM+S3,444,99.3118,97.9496,97.2892,99.8895
SeTM+S3,445,99.2500,97.7063,96.9902,99.8776
SeTM+S3,446,99.3480,98.1893,97.5607,99.9013
SeTM+S3,447,99.4079,97.3966,96.8348,99.8730
SeTM+S3,448,99.2696,97.8402,97.1409,99.8872
SeTM+S3,449,99.3144,97.5634,96.9107,99.8811
SeTM+S3,450,99.2159,97.1396,96.3996,99.8653
SeTM+S3,451,99.4342,97.0740,96.5407,99.8743
SeTM+S3,452,99.3586,97.0171,96.4134,99.8733
SeTM+S3,453,99.1897,97.1564,96.3914,99.8760
SeTM+S3,454,99.1849,96.8934,96.1279,99.8702
SeTM+S3,455,99.2516,97.0243,96.3196,99.8798
SeTM+S3,456,99.4915,96.9099,96.4323,99.8859
SeTM+S3,457,99.3548,96.9450,96.3385,99.8848
SeTM+S3,458,99.3115,96.0991,95.4631,99.8562
SeTM+S3,459,99.2986,97.3529,96.6880,99.8976
SeTM+S3,460,99.4261,96.6571,96.1209,99.8796
SeTM+S3,461,99.3743,97.0926,96.5026,99.8909
SeTM+S3,462,99.4762,96.2912,95.8055,99.8665
SeTM+S3,463,99.5034,97.0484,96.5806,99.8902
SeTM+S3,464,99.5202,97.5550,97.0983,99.9049
SeTM+S3,465,99.4960,97.2323,96.7557,99.8918
SeTM+S3,466,99.5614,97.3412,96.9256,99.8958
SeTM+S3,467,99.5215,97.1149,96.6635,99.8837
SeTM+S3,468,99.4358,97.2891,96.7550,99.8845
SeTM+S3,469,99.4244,97.5422,96.9945,99.8924
SeTM+S3,470,99.5622,97.9649,97.5446,99.9130
SeTM+S3,471,99.4062,97.7024,97.1355,99.8986
SeTM+S3,472,99.6467,97.5939,97.2574,99.9022
SeTM+S3,473,99.5901,97.6692,97.2782,99.9026
SeTM+S3,474,99.6300,97.5299,97.1780,99.8993
SeTM+S3,475,99.4725,98.0644,97.5571,99.9139
SeTM+S3,476,99.6820,97.7100,97.4064,99.9094
SeTM+S3,477,99.5930,97.6475,97.2593,99.9052
SeTM+S3,478,99.6320,97.7652,97.4134,99.9116
SeTM+S3,479,99.5651,97.7835,97.3676,99.9104
SeTM+S3,480,99.5877,98.0479,97.6515,99.9210
SeTM+S3,481,99.4895,98.1046,97.6132,99.9207
SeTM+S3,482,99.5676,98.0615,97.6457,99.9229
SeTM+S3,483,99.5635,98.2412,97.8199,99.9294
SeTM+S3,484,99.5794,98.1057,97.7009,99.9266
SeTM+S3,485,99.5098,98.4164,97.9416,99.9352
SeTM+S3,486,99.3664,98.2766,97.6645,99.9284
SeTM+S3,487,99.4832,98.1881,97.6898,99.9308
SeTM+S3,488,99.3721,98.1790,97.5737,99.9294
SeTM+S3,489,99.6361,98.0841,97.7340,99.9366
SeTM+S3,490,99.3954,98.5496,97.9624,99.9446
SeTM+S3,491,99.3765,98.3992,97.7954,99.9413
SeTM+S3,492,99.3223,98.0597,97.4079,99.9323
SeTM+S3,493,99.5250,98.4169,97.9568,99.9488
SeTM+S3,494,99.3683,98.1404,97.5319,99.9407
SeTM+S3,495,99.4565,98.3194,97.7939,99.9486
SeTM+S3,496,99.7125,97.9270,97.6512,99.9469
SeTM+S3,497,99.5200,98.1395,97.6772,99.9486
SeTM+S3,498,99.5324,98.3263,97.8742,99.9538
SeTM+S3,499,99.3219,98.2295,97.5751,99.9473
SeTM+S3,500,99.4812,98.4395,97.9367,99.9556
SeTM+S3,501,99.8532,97.1116,96.9732,99.9355
SeTM+S3,502,99.2435,98.5255,97.7910,99.9533
SeTM+S3,503,99.2090,98.5593,97.7908,99.9533
SeTM+S3,504,99.6476,98.3430,98.0022,99.9575
SeTM+S3,505,99.9583,97.1697,97.1303,99.9385
SeTM+S3,506,99.3349,98.3111,97.6681,99.9489
SeTM+S3,507,99.2527,98.0916,97.3725,99.9414
SeTM+S3,508,99.9196,97.1343,97.0584,99.9346
SeTM+S3,509,99.5879,97.9089,97.5138,99.9447
SeTM+S3,510,99.6223,97.7248,97.3640,99.9411
SeTM+S3,511,99.5239,97.8100,97.3545,99.9408
SeTM+S3,512,99.9199,97.0491,96.9736,99.9324
SeTM+S3,513,99.5228,97.7794,97.3230,99.9402
SeTM+S3,514,99.4683,97.6891,97.1816,99.9372
SeTM+S3,515,99.2003,98.0503,97.2814,99.9398
SeTM+S3,516,99.1045,97.7652,96.9091,99.9316
SeTM+S3,517,99.4467,98.0378,97.5060,99.9455
SeTM+S3,518,99.5795,97.9585,97.5550,99.9468
SeTM+S3,519,99.4763,98.2469,97.7414,99.9511
SeTM+S3,520,99.4033,98.3909,97.8132,99.9531
SeTM+S3,521,99.2924,98.2225,97.5397,99.9478
SeTM+S3,522,99.3090,98.5309,97.8599,99.9554
SeTM+S3,523,99.6411,97.4774,97.1363,99.9420
SeTM+S3,524,99.3013,98.4378,97.7607,99.9557
SeTM+S3,525,99.2478,98.6196,97.8880,99.9596
SeTM+S3,526,99.3533,98.4680,97.8409,99.9598
SeTM+S3,527,99.3260,98.8125,98.1544,99.9667
SeTM+S3,528,99.1522,98.6928,97.8669,99.9624
SeTM+S3,529,99.8528,97.4067,97.2670,99.9531
SeTM+S3,530,99.8675,97.0977,96.9728,99.9489
SeTM+S3,531,99.1860,98.3510,97.5635,99.9591
SeTM+S3,532,99.2967,98.7498,98.0639,99.9677
SeTM+S3,533,99.8121,97.2707,97.0929,99.9517
SeTM+S3,534,99.5816,98.6188,98.2118,99.9699
SeTM+S3,535,99.0682,98.5962,97.6903,99.9604
SeTM+S3,536,99.4914,98.6606,98.1655,99.9677
SeTM+S3,537,99.7772,97.1941,96.9836,99.9456
SeTM+S3,538,99.4332,98.6565,98.1047,99.9647
SeTM+S3,539,99.2723,98.6226,97.9148,99.9601
SeTM+S3,540,99.2340,98.7346,97.9878,99.9604
SeTM+S3,541,99.4682,98.5992,98.0822,99.9614
SeTM+S3,542,99.3960,98.6371,98.0494,99.9602
SeTM+S3,543,99.5059,98.4978,98.0184,99.9588
SeTM+S3,544,99.4397,98.5842,98.0396,99.9579
SeTM+S3,545,99.6511,98.7218,98.3818,99.9640
SeTM+S3,546,99.6519,98.6159,98.2774,99.9601
SeTM+S3,547,99.6625,99.0893,98.7579,99.9699
SeTM+S3,548,99.8383,98.5016,98.3447,99.9579
SeTM+S3,549,99.7364,98.4978,98.2421,99.9530
SeTM+S3,550,99.6380,98.8153,98.4619,99.9565
SeTM+S3,551,99.7845,98.8163,98.6059,99.9583
SeTM+S3,552,99.6811,98.9859,98.6734,99.9580
SeTM+S3,553,99.7088,98.6983,98.4146,99.9473
SeTM+S3,554,99.8311,98.9907,98.8251,99.9593
SeTM+S3,555,99.7623,98.8667,98.6344,99.9512
SeTM+S3,556,99.8764,98.5675,98.4474,99.9429
SeTM+S3,557,99.6815,98.7073,98.3970,99.9402
SeTM+S3,558,99.8476,98.3331,98.1857,99.9317
SeTM+S3,559,99.8529,98.5819,98.4389,99.9408
SeTM+S3,560,99.8195,98.6788,98.5030,99.9429
SeTM+S3,561,99.8435,98.8172,98.6644,99.9488
SeTM+S3,562,99.8473,98.6016,98.4532,99.9405
SeTM+S3,563,99.8141,98.8502,98.6686,99.9486
SeTM+S3,564,99.9698,98.2498,98.2206,99.9306
SeTM+S3,565,99.9332,98.6381,98.5731,99.9436
SeTM+S3,566,99.9056,98.5669,98.4752,99.9384
SeTM+S3,567,99.9430,98.6489,98.5934,99.9421
SeTM+S3,568,99.7436,98.9550,98.7040,99.9453
SeTM+S3,569,99.8609,98.9474,98.8112,99.9488
SeTM+S3,570,99.7437,99.0678,98.8163,99.9481
SeTM+S3,571,99.7729,98.9459,98.7235,99.9433
SeTM+S3,572,99.5827,99.0402,98.6308,99.9387
SeTM+S3,573,99.6519,99.1166,98.7746,99.9450
SeTM+S3,574,99.8086,99.1576,98.9695,99.9544
SeTM+S3,575,99.8252,98.8283,98.6576,99.9416
SeTM+S3,576,99.7691,98.8027,98.5773,99.9387
SeTM+S3,577,99.8695,98.7474,98.6202,99.9411
SeTM+S3,578,99.7108,99.0322,98.7485,99.9469
SeTM+S3,579,99.8781,98.7531,98.6342,99.9426
SeTM+S3,580,99.8202,99.1755,98.9987,99.9578
SeTM+S3,581,99.7952,98.5772,98.3782,99.9314
SeTM+S3,582,99.8202,98.7041,98.5290,99.9376
SeTM+S3,583,99.8347,98.3516,98.1917,99.9227
SeTM+S3,584,99.7377,98.0756,97.8233,99.9045
SeTM+S3,585,99.7530,98.2463,98.0079,99.9145
SeTM+S3,586,99.7685,98.6164,98.3912,99.9327
SeTM+S3,587,99.5908,98.6606,98.2623,99.9284
SeTM+S3,588,99.6982,98.4101,98.1179,99.9239
SeTM+S3,589,99.2335,98.5402,97.7958,99.9126
SeTM+S3,590,99.6452,95.6685,95.3436,99.8194
SeTM+S3,591,99.2924,98.6667,97.9777,99.9233
SeTM+S3,592,97.2126,98.9782,96.2467,99.8552
SeTM+S3,593,99.7003,96.6829,96.4028,99.8653
SeTM+S3,594,99.6449,95.7690,95.4433,99.8294
SeTM+S3,595,99.5977,96.3694,95.9957,99.8491
SeTM+S3,596,99.8161,94.8822,94.7167,99.7985
SeTM+S3,597,97.0278,98.6577,95.7636,99.8335
SeTM+S3,598,99.8169,95.3723,95.2057,99.8134
SeTM+S3,599,99.7259,94.6292,94.3837,99.7776
SeTM+S3,600,99.7948,96.7338,96.5418,99.8614
SeTM+S3,601,99.9529,96.5492,96.5052,99.8556
SeTM+S3,602,99.8392,97.1247,96.9730,99.8738
SeTM+S3,603,99.9508,97.2682,97.2217,99.8824
SeTM+S3,604,99.7963,97.1145,96.9225,99.8672
SeTM+S3,605,99.0352,98.5486,97.6114,99.8921
SeTM+S3,606,99.9533,96.6604,96.6168,99.8481
SeTM+S3,607,99.9392,97.4104,97.3528,99.8835
SeTM+S3,608,99.9613,96.1751,96.1393,99.8351
SeTM+S3,609,99.8874,95.7909,95.6876,99.8207
SeTM+S3,610,99.9661,95.1343,95.1036,99.8021
SeTM+S3,611,99.9395,96.7293,96.6728,99.8683
SeTM+S3,612,99.9126,97.2735,97.1908,99.8900
SeTM+S3,613,99.8640,98.0994,97.9685,99.9207
SeTM+S3,614,99.7771,98.1491,97.9344,99.9194
SeTM+S3,615,99.5935,98.4417,98.0478,99.9245
SeTM+S3,616,99.6258,98.7061,98.3415,99.9363
SeTM+S3,617,99.6537,98.5253,98.1892,99.9301
SeTM+S3,618,99.6435,98.3639,98.0190,99.9232
SeTM+S3,619,99.5119,98.6461,98.1711,99.9291
SeTM+S3,620,99.7737,98.4442,98.2249,99.9308
SeTM+S3,621,99.3384,98.8242,98.1781,99.9282
SeTM+S3,622,99.4685,98.7267,98.2087,99.9284
SeTM+S3,623,99.6058,98.7880,98.4033,99.9348
SeTM+S3,624,99.7766,98.6364,98.4190,99.9346
SeTM+S3,625,99.6885,98.8066,98.5025,99.9374
SeTM+S3,626,99.7920,98.6022,98.3999,99.9323
SeTM+S3,627,99.9283,98.5186,98.4490,99.9333
SeTM+S3,628,99.7865,98.5989,98.3913,99.9293
SeTM+S3,629,99.9013,98.5716,98.4757,99.9320
SeTM+S3,630,99.7815,98.6873,98.4744,99.9304
SeTM+S3,631,99.7947,98.8215,98.6210,99.9371
SeTM+S3,632,99.7954,98.8960,98.6958,99.9413
SeTM+S3,633,99.7428,98.9436,98.6918,99.9420
SeTM+S3,634,99.7653,98.6114,98.3832,99.9293
SeTM+S3,635,99.7838,98.5879,98.3777,99.9295
SeTM+S3,636,99.6929,98.8529,98.5527,99.9379
SeTM+S3,637,99.5488,99.1900,98.7461,99.9469
SeTM+S3,638,99.7663,98.9962,98.7672,99.9484
SeTM+S3,639,99.7246,99.1440,98.8733,99.9528
SeTM+S3,640,99.6950,98.7470,98.4495,99.9345
SeTM+S3,641,99.5224,99.0089,98.5407,99.9375
SeTM+S3,642,99.5835,99.1738,98.7642,99.9459
SeTM+S3,643,99.5307,99.3074,98.8446,99.9484
SeTM+S3,644,99.4772,99.1116,98.5980,99.9362
SeTM+S3,645,99.6214,98.9572,98.5865,99.9350
SeTM+S3,646,99.3787,99.2609,98.6488,99.9369
SeTM+S3,647,99.4058,99.3167,98.7306,99.9402
SeTM+S3,648,99.3918,99.2142,98.6155,99.9346
SeTM+S3,649,98.9982,99.1423,98.1576,99.9130
SeTM+S3,650,99.3357,98.9578,98.3072,99.9203
SeTM+S3,651,99.5183,99.0228,98.5505,99.9319
SeTM+S3,652,99.4803,99.2899,98.7776,99.9424
SeTM+S3,653,99.7338,99.1445,98.8828,99.9473
SeTM+S3,654,99.7435,98.9234,98.6724,99.9379
SeTM+S3,655,99.6962,98.8601,98.5631,99.9329
SeTM+S3,656,99.7147,98.8746,98.5957,99.9345
SeTM+S3,657,99.7608,98.8337,98.6000,99.9349
SeTM+S3,658,99.6349,98.9930,98.6351,99.9366
SeTM+S3,659,99.7977,98.4011,98.2052,99.9165
SeTM+S3,660,99.5240,98.3581,97.8975,99.9032
SeTM+S3,661,99.4319,98.7945,98.2399,99.9197
SeTM+S3,662,99.3652,98.7223,98.1036,99.9146
SeTM+S3,663,99.5630,98.3234,97.9009,99.9081
SeTM+S3,664,99.5374,98.3711,97.9234,99.9109
SeTM+S3,665,99.4695,98.0123,97.5027,99.8944
SeTM+S3,666,99.6560,98.0824,97.7514,99.9055
SeTM+S3,667,99.7964,98.0835,97.8877,99.9128
SeTM+S3,668,99.7888,97.7525,97.5507,99.8987
SeTM+S3,669,99.8512,97.7125,97.5705,99.8984
SeTM+S3,670,99.7533,97.6931,97.4577,99.8916
SeTM+S3,671,99.8503,96.2155,96.0769,99.8306
SeTM+S3,672,99.7611,98.0200,97.7905,99.9031
SeTM+S3,673,99.7702,97.7581,97.5385,99.8906
SeTM+S3,674,99.8801,97.1647,97.0515,99.8682
SeTM+S3,675,99.8932,96.8920,96.7917,99.8565
SeTM+S3,676,99.8692,97.0120,96.8888,99.8617
SeTM+S3,677,99.8953,96.5581,96.4605,99.8481
SeTM+S3,678,99.9075,96.2141,96.1284,99.8364
SeTM+S3,679,99.9049,95.9246,95.8371,99.8283
SeTM+S3,680,99.7600,96.0297,95.8084,99.8290
SeTM+S3,681,99.8351,96.2436,96.0909,99.8432
SeTM+S3,682,99.8223,96.1952,96.0307,99.8422
SeTM+S3,683,99.9167,95.8365,95.7600,99.8309
SeTM+S3,684,99.8871,95.8135,95.7099,99.8278
SeTM+S3,685,99.8397,96.2931,96.1445,99.8446
SeTM+S3,686,99.7977,96.0280,95.8414,99.8297
SeTM+S3,687,99.9781,95.7124,95.6923,99.8218
SeTM+S3,688,99.8752,96.4534,96.3373,99.8459
SeTM+S3,689,99.9578,96.0323,95.9934,99.8284
SeTM+S3,690,99.7223,96.8705,96.6098,99.8542
SeTM+S3,691,99.7684,96.1835,95.9691,99.8247
SeTM+S3,692,99.7601,96.1613,95.9395,99.8218
SeTM+S3,693,99.8126,96.3104,96.1366,99.8297
SeTM+S3,694,99.7768,95.9481,95.7426,99.8102
SeTM+S3,695,99.7941,95.8323,95.6432,99.8051
SeTM+S3,696,99.7607,95.5823,95.3636,99.7918
SeTM+S3,697,99.8462,96.2854,96.1428,99.8267
SeTM+S3,698,99.8419,96.0716,95.9257,99.8176
SeTM+S3,699,99.8399,96.4625,96.3136,99.8342
SeTM+S3,700,99.7054,96.5752,96.3004,99.8307
SeTM+S3,701,99.7615,97.8348,97.6065,99.8902
SeTM+S3,702,99.8236,96.7672,96.6020,99.8416
SeTM+S3,703,99.8455,97.5474,97.4003,99.8777
SeTM+S3,704,99.5331,97.6568,97.2114,99.8691
SeTM+S3,705,99.6742,97.9439,97.6313,99.8905
